cityId,stateId,en_name,lat,lng,state_name,country_name
1287,2,Akuramboda,7.646383,80.600048,Central,Sri Lanka
1288,2,Alawatuwala,7.55,80.5583,Central,Sri Lanka
1289,2,Alwatta,7.449444,80.663358,Central,Sri Lanka
1290,2,Ambana,7.651007,80.693816,Central,Sri Lanka
1291,2,Aralaganwila,7.696,80.5842,Central,Sri Lanka
1292,2,Ataragallewa,7.5333,80.6067,Central,Sri Lanka
1293,2,Bambaragaswewa,7.784315,80.540511,Central,Sri Lanka
1294,2,Barawardhana Oya,7.5667,80.625,Central,Sri Lanka
1295,2,Beligamuwa,7.725882,80.552789,Central,Sri Lanka
1296,2,Damana,7.8417,80.5797,Central,Sri Lanka
1297,2,Dambulla,7.868039,80.646464,Central,Sri Lanka
1298,2,Damminna,7.696,80.5842,Central,Sri Lanka
1299,2,Dankanda,7.519616,80.694168,Central,Sri Lanka
1300,2,Delwite,7.55,80.5583,Central,Sri Lanka
1301,2,Devagiriya,7.5833,80.9667,Central,Sri Lanka
1302,2,Dewahuwa,7.7589,80.5683,Central,Sri Lanka
1303,2,Divuldamana,7.696,80.5842,Central,Sri Lanka
1304,2,Dullewa,7.511012,80.59862,Central,Sri Lanka
1305,2,Dunkolawatta,7.4917,80.625,Central,Sri Lanka
1306,2,Elkaduwa,7.410706,80.693258,Central,Sri Lanka
1307,2,Erawula Junction,7.8633,80.6842,Central,Sri Lanka
1308,2,Etanawala,7.5217,80.6847,Central,Sri Lanka
1309,2,Galewela,7.759807,80.56744,Central,Sri Lanka
1310,2,Galoya Junction,7.696,80.5842,Central,Sri Lanka
1311,2,Gammaduwa,7.581654,80.698521,Central,Sri Lanka
1312,2,Gangala Puwakpitiya,7.5217,80.6847,Central,Sri Lanka
1313,2,Hasalaka,7.5667,80.625,Central,Sri Lanka
1314,2,Hattota Amuna,7.5333,80.6067,Central,Sri Lanka
1315,2,Imbulgolla,7.575027,80.663159,Central,Sri Lanka
1316,2,Inamaluwa,7.951344,80.690187,Central,Sri Lanka
1317,2,Iriyagolla,7.55,80.6333,Central,Sri Lanka
1318,2,Kaikawala,7.507177,80.659444,Central,Sri Lanka
1319,2,Kalundawa,7.8,80.7167,Central,Sri Lanka
1320,2,Kandalama,7.887403,80.703507,Central,Sri Lanka
1321,2,Kavudupelella,7.5914,80.6258,Central,Sri Lanka
1322,2,Kibissa,7.9397,80.7278,Central,Sri Lanka
1323,2,Kiwula,7.4917,80.625,Central,Sri Lanka
1324,2,Kongahawela,7.679932,80.706607,Central,Sri Lanka
1325,2,Laggala Pallegama,7.5333,80.6067,Central,Sri Lanka
1326,2,Leliambe,7.4346,80.6519,Central,Sri Lanka
1327,2,Lenadora,7.753507,80.660161,Central,Sri Lanka
1328,2,lhala Halmillewa,7.8667,80.6417,Central,Sri Lanka
1329,2,lllukkumbura,7.5217,80.6847,Central,Sri Lanka
1330,2,Madipola,7.6833,80.5833,Central,Sri Lanka
1331,2,Maduruoya,7.696,80.5842,Central,Sri Lanka
1332,2,Mahawela,7.581804,80.607485,Central,Sri Lanka
1333,2,Mananwatta,7.685106,80.601107,Central,Sri Lanka
1334,2,Maraka,7.586801,80.962009,Central,Sri Lanka
1335,2,Matale,7.4717,80.6244,Central,Sri Lanka
1336,2,Melipitiya,7.5458,80.5833,Central,Sri Lanka
1337,2,Metihakka,7.536495,80.654081,Central,Sri Lanka
1338,2,Millawana,7.6503,80.5772,Central,Sri Lanka
1339,2,Muwandeniya,7.461452,80.660098,Central,Sri Lanka
1340,2,Nalanda,7.662487,80.635004,Central,Sri Lanka
1341,2,Naula,7.708132,80.652321,Central,Sri Lanka
1342,2,Opalgala,7.619927,80.698338,Central,Sri Lanka
1343,2,Pallepola,7.620686,80.600466,Central,Sri Lanka
1344,2,Pimburattewa,7.696,80.5842,Central,Sri Lanka
1345,2,Pulastigama,7.67,80.565,Central,Sri Lanka
1346,2,Ranamuregama,7.5333,80.6067,Central,Sri Lanka
1347,2,Rattota,7.5217,80.6847,Central,Sri Lanka
1348,2,Selagama,7.594457,80.58381,Central,Sri Lanka
1349,2,Sigiriya,7.954968,80.755205,Central,Sri Lanka
1350,2,Sinhagama,7.696,80.5842,Central,Sri Lanka
1351,2,Sungavila,7.67,80.565,Central,Sri Lanka
1352,2,Talagoda Junction,7.5722,80.6222,Central,Sri Lanka
1353,2,Talakiriyagama,7.8206,80.6172,Central,Sri Lanka
1354,2,Tamankaduwa,7.67,80.565,Central,Sri Lanka
1355,2,Udasgiriya,7.535254,80.570342,Central,Sri Lanka
1356,2,Udatenna,7.4167,80.65,Central,Sri Lanka
1357,2,Ukuwela,7.423917,80.62996,Central,Sri Lanka
1358,2,Wahacotte,7.7142,80.5972,Central,Sri Lanka
1359,2,Walawela,7.520365,80.597403,Central,Sri Lanka
1360,2,Wehigala,7.409019,80.669112,Central,Sri Lanka
1361,2,Welangahawatte,7.5217,80.6847,Central,Sri Lanka
1362,2,Wewalawewa,7.8103,80.6669,Central,Sri Lanka
1363,2,Yatawatta,7.562698,80.578361,Central,Sri Lanka
1491,2,Agarapathana,6.824224,80.709671,Central,Sri Lanka
1492,2,Ambatalawa,7.05,80.6667,Central,Sri Lanka
1493,2,Ambewela,6.899935,80.783603,Central,Sri Lanka
1494,2,Bogawantalawa,6.8,80.6833,Central,Sri Lanka
1495,2,Bopattalawa,6.9011,80.6694,Central,Sri Lanka
1496,2,Dagampitiya,6.977604,80.466144,Central,Sri Lanka
1497,2,Dayagama Bazaar,6.9011,80.6694,Central,Sri Lanka
1498,2,Dikoya,6.8786,80.6272,Central,Sri Lanka
1499,2,Doragala,7.0731,80.5892,Central,Sri Lanka
1500,2,Dunukedeniya,6.982643,80.632911,Central,Sri Lanka
1501,2,Egodawela,7.024081,80.662636,Central,Sri Lanka
1502,2,Ekiriya,7.148834,80.757167,Central,Sri Lanka
1503,2,Elamulla,7.0833,80.8,Central,Sri Lanka
1504,2,Ginigathena,6.9864,80.4894,Central,Sri Lanka
1505,2,Gonakele,6.9917,80.8194,Central,Sri Lanka
1506,2,Haggala,6.9697,80.77,Central,Sri Lanka
1507,2,Halgranoya,7.0417,80.8917,Central,Sri Lanka
1508,2,Hangarapitiya,6.932637,80.464959,Central,Sri Lanka
1509,2,Hapugastalawa,7.0667,80.5667,Central,Sri Lanka
1510,2,Harasbedda,7.04738,80.876477,Central,Sri Lanka
1511,2,Hatton,6.899356,80.599855,Central,Sri Lanka
1512,2,Hewaheta,7.1108,80.7547,Central,Sri Lanka
1513,2,Hitigegama,6.947521,80.457154,Central,Sri Lanka
1514,2,Jangulla,7.0333,80.8917,Central,Sri Lanka
1515,2,Kalaganwatta,7.104232,80.902715,Central,Sri Lanka
1516,2,Kandapola,6.981495,80.802798,Central,Sri Lanka
1517,2,Karandagolla,7.057024,80.899844,Central,Sri Lanka
1518,2,Keerthi Bandarapura,7.1108,80.8581,Central,Sri Lanka
1519,2,Kiribathkumbura,7.1108,80.7547,Central,Sri Lanka
1520,2,Kotiyagala,6.784171,80.68557,Central,Sri Lanka
1521,2,Kotmale,7.0214,80.5942,Central,Sri Lanka
1522,2,Kottellena,6.893287,80.50215,Central,Sri Lanka
1523,2,Kumbalgamuwa,7.109883,80.853852,Central,Sri Lanka
1524,2,Kumbukwela,7.055729,80.887479,Central,Sri Lanka
1525,2,Kurupanawela,7.01894,80.920981,Central,Sri Lanka
1526,2,Labukele,7.0442,80.6919,Central,Sri Lanka
1527,2,Laxapana,6.8952,80.5088,Central,Sri Lanka
1528,2,Lindula,6.920326,80.684129,Central,Sri Lanka
1529,2,Madulla,7.047667,80.918204,Central,Sri Lanka
1530,2,Mandaram Nuwara,7.0833,80.8,Central,Sri Lanka
1531,2,Maskeliya,6.831379,80.568585,Central,Sri Lanka
1532,2,Maswela,7.072503,80.6439,Central,Sri Lanka
1533,2,Maturata,7.0833,80.8,Central,Sri Lanka
1534,2,Mipanawa,7.0333,80.9167,Central,Sri Lanka
1535,2,Mipilimana,6.8667,80.8167,Central,Sri Lanka
1536,2,Morahenagama,6.942625,80.478482,Central,Sri Lanka
1537,2,Munwatta,7.11534,80.809403,Central,Sri Lanka
1538,2,Nayapana Janapadaya,7.0731,80.5892,Central,Sri Lanka
1539,2,Nildandahinna,7.0833,80.8833,Central,Sri Lanka
1540,2,Nissanka Uyana,6.8358,80.5703,Central,Sri Lanka
1541,2,Norwood,6.835736,80.602181,Central,Sri Lanka
1542,2,Nuwara Eliya,6.9697,80.77,Central,Sri Lanka
1543,2,Padiyapelella,7.092506,80.798544,Central,Sri Lanka
1544,2,Pallebowala,7.1151,80.8108,Central,Sri Lanka
1545,2,Panvila,7.0667,80.6833,Central,Sri Lanka
1546,2,Pitawala,6.998608,80.452257,Central,Sri Lanka
1547,2,Pundaluoya,7.018255,80.676081,Central,Sri Lanka
1548,2,Ramboda,7.060427,80.69534,Central,Sri Lanka
1549,2,Rikillagaskada,7.145849,80.78095,Central,Sri Lanka
1550,2,Rozella,6.9306,80.5531,Central,Sri Lanka
1551,2,Rupaha,7.0333,80.9,Central,Sri Lanka
1552,2,Ruwaneliya,6.93721,80.772258,Central,Sri Lanka
1553,2,Santhipura,6.9697,80.77,Central,Sri Lanka
1554,2,Talawakele,6.9367,80.6611,Central,Sri Lanka
1555,2,Tawalantenna,7.0667,80.6833,Central,Sri Lanka
1556,2,Teripeha,7.1189,80.9244,Central,Sri Lanka
1557,2,Udamadura,7.094106,80.914817,Central,Sri Lanka
1558,2,Udapussallawa,7.0333,80.9111,Central,Sri Lanka
1559,2,Uva Deegalla,7.0333,80.8917,Central,Sri Lanka
1560,2,Uva Uduwara,7.0333,80.8917,Central,Sri Lanka
1561,2,Uvaparanagama,6.8832,80.7912,Central,Sri Lanka
1562,2,Walapane,7.091924,80.860522,Central,Sri Lanka
1563,2,Watawala,6.951339,80.533199,Central,Sri Lanka
1564,2,Widulipura,6.8952,80.5088,Central,Sri Lanka
1565,2,Wijebahukanda,7.0167,80.6167,Central,Sri Lanka
377,3,Agaliya,6.1833,80.2,Southern,Sri Lanka
378,3,Ahangama,5.970765,80.370204,Southern,Sri Lanka
379,3,Ahungalla,6.315216,80.03029,Southern,Sri Lanka
380,3,Akmeemana,6.1845,80.3032,Southern,Sri Lanka
381,3,Alawatugoda,6.4167,80,Southern,Sri Lanka
382,3,Aluthwala,6.180801,80.136538,Southern,Sri Lanka
383,3,Ampegama,6.193907,80.14453,Southern,Sri Lanka
384,3,Amugoda,6.314635,80.22104,Southern,Sri Lanka
385,3,Anangoda,6.0722,80.2389,Southern,Sri Lanka
386,3,Angulugaha,6.036963,80.322148,Southern,Sri Lanka
387,3,Ankokkawala,6.05329,80.274014,Southern,Sri Lanka
388,3,Aselapura,6.3167,80.0333,Southern,Sri Lanka
389,3,Baddegama,6.165975,80.201841,Southern,Sri Lanka
390,3,Balapitiya,6.269254,80.036054,Southern,Sri Lanka
391,3,Banagala,6.2706,80.42,Southern,Sri Lanka
392,3,Batapola,6.235697,80.120034,Southern,Sri Lanka
393,3,Bentota,6.4211,79.9989,Southern,Sri Lanka
394,3,Boossa,6.2233,80.2,Southern,Sri Lanka
395,3,Dellawa,6.335012,80.452741,Southern,Sri Lanka
396,3,Dikkumbura,6.012945,80.376153,Southern,Sri Lanka
397,3,Dodanduwa,6.0967,80.1456,Southern,Sri Lanka
398,3,Ella Tanabaddegama,6.2922,80.1988,Southern,Sri Lanka
399,3,Elpitiya,6.300214,80.171923,Southern,Sri Lanka
400,3,Galle,6.0536,80.2117,Southern,Sri Lanka
401,3,Ginimellagaha,6.2233,80.2,Southern,Sri Lanka
402,3,Gintota,6.0564,80.1839,Southern,Sri Lanka
403,3,Godahena,6.2333,80.0667,Southern,Sri Lanka
404,3,Gonamulla Junction,6.0667,80.3,Southern,Sri Lanka
405,3,Gonapinuwala,6.2233,80.2,Southern,Sri Lanka
406,3,Habaraduwa,6.0043,80.326,Southern,Sri Lanka
407,3,Haburugala,6.4052,80.038306,Southern,Sri Lanka
408,3,Hikkaduwa,6.139535,80.113201,Southern,Sri Lanka
409,3,Hiniduma,6.316028,80.328888,Southern,Sri Lanka
410,3,Hiyare,6.079898,80.317871,Southern,Sri Lanka
411,3,Kahaduwa,6.2244,80.21,Southern,Sri Lanka
412,3,Kahawa,6.185429,80.07601,Southern,Sri Lanka
413,3,Karagoda,6.084182,80.395041,Southern,Sri Lanka
414,3,Karandeniya,6.260467,80.072462,Southern,Sri Lanka
415,3,Kosgoda,6.332288,80.028315,Southern,Sri Lanka
416,3,Kottawagama,6.1375,80.3419,Southern,Sri Lanka
417,3,Kottegoda,6.1667,80.1,Southern,Sri Lanka
418,3,Kuleegoda,6.2167,80.1167,Southern,Sri Lanka
419,3,Magedara,6.108129,80.393927,Southern,Sri Lanka
420,3,Mahawela Sinhapura,6.3167,80.0333,Southern,Sri Lanka
421,3,Mapalagama,6.234713,80.27784,Southern,Sri Lanka
422,3,Mapalagama Central,6.2167,80.3,Southern,Sri Lanka
423,3,Mattaka,6.302366,80.254218,Southern,Sri Lanka
424,3,Meda-Keembiya,6.1845,80.3032,Southern,Sri Lanka
425,3,Meetiyagoda,6.189135,80.093504,Southern,Sri Lanka
426,3,Nagoda,6.201296,80.277829,Southern,Sri Lanka
427,3,Nakiyadeniya,6.143029,80.338164,Southern,Sri Lanka
428,3,Nawadagala,6.304655,80.134175,Southern,Sri Lanka
429,3,Neluwa,6.37393,80.363267,Southern,Sri Lanka
430,3,Nindana,6.207731,80.107663,Southern,Sri Lanka
431,3,Pahala Millawa,6.293995,80.475431,Southern,Sri Lanka
432,3,Panangala,6.274182,80.334525,Southern,Sri Lanka
433,3,Pannimulla Panagoda,6.36,80.3653,Southern,Sri Lanka
434,3,Parana ThanaYamgoda,6.2167,80.3,Southern,Sri Lanka
435,3,Patana,6.1333,80.1167,Southern,Sri Lanka
436,3,Pitigala,6.348894,80.217851,Southern,Sri Lanka
437,3,Poddala,6.1167,80.2167,Southern,Sri Lanka
438,3,Polgampola,6.3244,80.4383,Southern,Sri Lanka
439,3,Porawagama,6.279568,80.231811,Southern,Sri Lanka
440,3,Rantotuwila,6.3833,80.0833,Southern,Sri Lanka
441,3,Talagampola,6.0667,80.3,Southern,Sri Lanka
442,3,Talgaspe,6.3,80.2,Southern,Sri Lanka
443,3,Talpe,6.0061,80.2961,Southern,Sri Lanka
444,3,Tawalama,6.3333,80.3333,Southern,Sri Lanka
445,3,Tiranagama,6.1333,80.1167,Southern,Sri Lanka
446,3,Udalamatta,6.18924,80.306106,Southern,Sri Lanka
447,3,Udugama,6.188469,80.338951,Southern,Sri Lanka
448,3,Uluvitike,6.3056,80.309,Southern,Sri Lanka
449,3,Unawatuna,6.0169,80.249901,Southern,Sri Lanka
450,3,Unenwitiya,6.2417,80.225,Southern,Sri Lanka
451,3,Uragaha,6.35,80.1167,Southern,Sri Lanka
452,3,Uragasmanhandiya,6.358461,80.082277,Southern,Sri Lanka
453,3,Wakwella,6.1,80.1833,Southern,Sri Lanka
454,3,Walahanduwa,6.05443,80.251763,Southern,Sri Lanka
455,3,Wanchawela,6.0333,80.3167,Southern,Sri Lanka
456,3,Wanduramba,6.136388,80.252794,Southern,Sri Lanka
457,3,Warukandeniya,6.381574,80.43131,Southern,Sri Lanka
458,3,Watugedara,6.25,80.05,Southern,Sri Lanka
459,3,Weihena,6.310127,80.23392,Southern,Sri Lanka
460,3,Welikanda,6.3167,80.0333,Southern,Sri Lanka
461,3,Wilanagama,6.4167,80,Southern,Sri Lanka
462,3,Yakkalamulla,6.109027,80.349195,Southern,Sri Lanka
463,3,Yatalamatta,6.172247,80.293052,Southern,Sri Lanka
591,3,Ambalantota,6.114494,81.025983,Southern,Sri Lanka
592,3,Angunakolapelessa,6.162261,80.899471,Southern,Sri Lanka
593,3,Angunakolawewa,6.389127,81.093226,Southern,Sri Lanka
594,3,Bandagiriya Colony,6.1833,81.1389,Southern,Sri Lanka
595,3,Barawakumbuka,6.1667,80.8167,Southern,Sri Lanka
596,3,Beliatta,6.048637,80.734343,Southern,Sri Lanka
597,3,Beragama,6.15,81.0667,Southern,Sri Lanka
598,3,Beralihela,6.2556,81.2944,Southern,Sri Lanka
599,3,Bundala,6.195164,81.250493,Southern,Sri Lanka
600,3,Ellagala,6.26867,81.359512,Southern,Sri Lanka
601,3,Gangulandeniya,6.2833,80.7167,Southern,Sri Lanka
602,3,Getamanna,6.036244,80.669146,Southern,Sri Lanka
603,3,Goda Koggalla,6.0333,80.75,Southern,Sri Lanka
604,3,Gonagamuwa Uduwila,6.25,81.2917,Southern,Sri Lanka
605,3,Gonnoruwa,6.230443,81.112465,Southern,Sri Lanka
606,3,Hakuruwela,6.146456,80.83047,Southern,Sri Lanka
607,3,Hambantota,6.127563,81.111287,Southern,Sri Lanka
608,3,Handugala,6.188877,80.62414,Southern,Sri Lanka
609,3,Hungama,6.108006,80.927144,Southern,Sri Lanka
610,3,Ihala Beligalla,6.092378,80.747311,Southern,Sri Lanka
611,3,Ittademaliya,6.167432,80.735179,Southern,Sri Lanka
612,3,Julampitiya,6.2261,80.7403,Southern,Sri Lanka
613,3,Kahandamodara,6.078654,80.902917,Southern,Sri Lanka
614,3,Kariyamaditta,6.257359,80.809448,Southern,Sri Lanka
615,3,Katuwana,6.2667,80.6972,Southern,Sri Lanka
616,3,Kawantissapura,6.2786,81.2524,Southern,Sri Lanka
617,3,Kirama,6.2117,80.6653,Southern,Sri Lanka
618,3,Kirinda,6.268985,81.290653,Southern,Sri Lanka
619,3,Lunama,6.098517,80.971511,Southern,Sri Lanka
620,3,Lunugamwehera,6.3417,81.15,Southern,Sri Lanka
621,3,Magama,6.280108,81.270354,Southern,Sri Lanka
622,3,Mahagalwewa,6.1833,81.1389,Southern,Sri Lanka
623,3,Mamadala,6.158126,80.96681,Southern,Sri Lanka
624,3,Medamulana,6.175878,80.770016,Southern,Sri Lanka
625,3,Middeniya,6.2494,80.7672,Southern,Sri Lanka
626,3,Migahajandur,6.1833,81.1389,Southern,Sri Lanka
627,3,Modarawana,6.117576,80.720781,Southern,Sri Lanka
628,3,Mulkirigala,6.12,80.7397,Southern,Sri Lanka
629,3,Nakulugamuwa,6.1842,80.9063,Southern,Sri Lanka
630,3,Netolpitiya,6.066848,80.850703,Southern,Sri Lanka
631,3,Nihiluwa,6.077147,80.696499,Southern,Sri Lanka
632,3,Padawkema,6.35,81.1667,Southern,Sri Lanka
633,3,Pahala Andarawewa,6.1833,81.1389,Southern,Sri Lanka
634,3,Rammalawarapitiya,6.2117,80.6653,Southern,Sri Lanka
635,3,Ranakeliya,6.2167,81.3,Southern,Sri Lanka
636,3,Ranmuduwewa,6.1833,81.1389,Southern,Sri Lanka
637,3,Ranna,6.103377,80.890168,Southern,Sri Lanka
638,3,Ratmalwala,6.2667,80.85,Southern,Sri Lanka
639,3,RU/Ridiyagama,6.1375,81.0042,Southern,Sri Lanka
640,3,Sooriyawewa Town,6.1833,81.1389,Southern,Sri Lanka
641,3,Tangalla,6.0231,80.7889,Southern,Sri Lanka
642,3,Tissamaharama,6.370333,81.328087,Southern,Sri Lanka
643,3,Uda Gomadiya,6.2667,80.6972,Southern,Sri Lanka
644,3,Udamattala,6.3333,81.1333,Southern,Sri Lanka
645,3,Uswewa,6.246247,80.862175,Southern,Sri Lanka
646,3,Vitharandeniya,6.1824,80.806,Southern,Sri Lanka
647,3,Walasmulla,6.15,80.7,Southern,Sri Lanka
648,3,Weeraketiya,6.135,80.7865,Southern,Sri Lanka
649,3,Weerawila,6.3417,81.15,Southern,Sri Lanka
650,3,Weerawila NewTown,6.2556,81.2944,Southern,Sri Lanka
651,3,Wekandawela,6.135,80.7865,Southern,Sri Lanka
652,3,Weligatta,6.205897,81.196032,Southern,Sri Lanka
653,3,Yatigala,6.1,80.6833,Southern,Sri Lanka
1364,3,Akuressa,6.0964,80.4808,Southern,Sri Lanka
1365,3,Alapaladeniya,6.2833,80.45,Southern,Sri Lanka
1366,3,Aparekka,6.008083,80.621556,Southern,Sri Lanka
1367,3,Athuraliya,6.069724,80.497879,Southern,Sri Lanka
1368,3,Bengamuwa,6.253417,80.59808,Southern,Sri Lanka
1369,3,Bopagoda,6.1561,80.4903,Southern,Sri Lanka
1370,3,Dampahala,6.259631,80.633081,Southern,Sri Lanka
1371,3,Deegala Lenama,6.2333,80.45,Southern,Sri Lanka
1372,3,Deiyandara,6.152388,80.604696,Southern,Sri Lanka
1373,3,Denagama,6.11481,80.642749,Southern,Sri Lanka
1374,3,Denipitiya,5.9667,80.45,Southern,Sri Lanka
1375,3,Deniyaya,6.339732,80.548055,Southern,Sri Lanka
1376,3,Derangala,6.229572,80.445492,Southern,Sri Lanka
1377,3,Devinuwara Dondra,5.9319,80.6069,Southern,Sri Lanka
1378,3,Dikwella,5.9667,80.6833,Southern,Sri Lanka
1379,3,Diyagaha,5.9833,80.5667,Southern,Sri Lanka
1380,3,Diyalape,6.121802,80.447911,Southern,Sri Lanka
1381,3,Gandara,5.933629,80.61575,Southern,Sri Lanka
1382,3,Godapitiya,6.121801,80.480996,Southern,Sri Lanka
1383,3,Gomilamawarala,6.1833,80.5667,Southern,Sri Lanka
1384,3,Hawpe,6.129973,80.489743,Southern,Sri Lanka
1385,3,Horapawita,6.1167,80.5833,Southern,Sri Lanka
1386,3,Kalubowitiyana,6.3167,80.4,Southern,Sri Lanka
1387,3,Kamburugamuwa,5.940612,80.496449,Southern,Sri Lanka
1388,3,Kamburupitiya,6.069847,80.56473,Southern,Sri Lanka
1389,3,Karagoda Uyangoda,6.0715,80.5193,Southern,Sri Lanka
1390,3,Karaputugala,6.07377,80.603484,Southern,Sri Lanka
1391,3,Karatota,6.0667,80.6667,Southern,Sri Lanka
1392,3,Kekanadurra,6.0715,80.5193,Southern,Sri Lanka
1393,3,Kiriweldola,6.372272,80.533507,Southern,Sri Lanka
1394,3,Kiriwelkele,6.249957,80.451047,Southern,Sri Lanka
1395,3,Kolawenigama,6.321671,80.500227,Southern,Sri Lanka
1396,3,Kotapola,6.292393,80.533957,Southern,Sri Lanka
1397,3,Lankagama,6.35,80.4667,Southern,Sri Lanka
1398,3,Makandura,6.137036,80.571982,Southern,Sri Lanka
1399,3,Maliduwa,6.1333,80.4167,Southern,Sri Lanka
1400,3,Maramba,6.1614,80.5035,Southern,Sri Lanka
1401,3,Matara,5.9486,80.5428,Southern,Sri Lanka
1402,3,Mediripitiya,6.35,80.4667,Southern,Sri Lanka
1403,3,Miella,6.1167,80.6833,Southern,Sri Lanka
1404,3,Mirissa,5.94679,80.452288,Southern,Sri Lanka
1405,3,Morawaka,6.25,80.4833,Southern,Sri Lanka
1406,3,Mulatiyana Junction,6.1833,80.5667,Southern,Sri Lanka
1407,3,Nadugala,5.975464,80.548935,Southern,Sri Lanka
1408,3,Naimana,6.0715,80.5193,Southern,Sri Lanka
1409,3,Palatuwa,5.984516,80.518656,Southern,Sri Lanka
1410,3,Parapamulla,6.150219,80.61675,Southern,Sri Lanka
1411,3,Pasgoda,6.242998,80.616175,Southern,Sri Lanka
1412,3,Penetiyana,6.034813,80.450626,Southern,Sri Lanka
1413,3,Pitabeddara,6.2167,80.45,Southern,Sri Lanka
1414,3,Puhulwella,6.045752,80.619203,Southern,Sri Lanka
1415,3,Radawela,6.124672,80.60726,Southern,Sri Lanka
1416,3,Ransegoda,6.0715,80.5193,Southern,Sri Lanka
1417,3,Rotumba,6.229142,80.571151,Southern,Sri Lanka
1418,3,Sultanagoda,5.9667,80.5,Southern,Sri Lanka
1419,3,Telijjawila,6.0715,80.5193,Southern,Sri Lanka
1420,3,Thihagoda,6.011602,80.561851,Southern,Sri Lanka
1421,3,Urubokka,6.302863,80.631175,Southern,Sri Lanka
1422,3,Urugamuwa,6.0116,80.6437,Southern,Sri Lanka
1423,3,Urumutta,6.150181,80.519582,Southern,Sri Lanka
1424,3,Viharahena,6.379073,80.598006,Southern,Sri Lanka
1425,3,Walakanda,6.01655,80.649889,Southern,Sri Lanka
1426,3,Walasgala,5.981913,80.693678,Southern,Sri Lanka
1427,3,Waralla,6.277439,80.522519,Southern,Sri Lanka
1428,3,Weligama,5.9667,80.4167,Southern,Sri Lanka
1429,3,Wilpita,6.1,80.5167,Southern,Sri Lanka
1430,3,Yatiyana,6.028888,80.603158,Southern,Sri Lanka
1032,4,Akurana,7.637034,80.023362,North Western,Sri Lanka
1033,4,Alahengama,7.6779,80.1151,North Western,Sri Lanka
1034,4,Alahitiyawa,7.473913,80.171211,North Western,Sri Lanka
1035,4,Ambakote,7.492063,80.452844,North Western,Sri Lanka
1036,4,Ambanpola,7.915973,80.237512,North Western,Sri Lanka
1037,4,Andiyagala,7.4667,80.1333,North Western,Sri Lanka
1038,4,Anukkane,7.501814,80.120028,North Western,Sri Lanka
1039,4,Aragoda,7.366116,80.344207,North Western,Sri Lanka
1040,4,Ataragalla,7.9696,80.2768,North Western,Sri Lanka
1041,4,Awulegama,7.6569,80.2203,North Western,Sri Lanka
1042,4,Balalla,7.791025,80.250762,North Western,Sri Lanka
1043,4,Bamunukotuwa,7.8667,80.2167,North Western,Sri Lanka
1044,4,Bandara Koswatta,7.603296,80.17257,North Western,Sri Lanka
1045,4,Bingiriya,7.605177,79.921996,North Western,Sri Lanka
1046,4,Bogamulla,7.4589,80.2107,North Western,Sri Lanka
1047,4,Boraluwewa,7.682578,80.034757,North Western,Sri Lanka
1048,4,Boyagane,7.452272,80.341672,North Western,Sri Lanka
1049,4,Bujjomuwa,7.4581,80.0603,North Western,Sri Lanka
1050,4,Buluwala,7.484201,80.473535,North Western,Sri Lanka
1051,4,Dadayamtalawa,7.65,79.9667,North Western,Sri Lanka
1052,4,Dambadeniya,7.370527,80.146193,North Western,Sri Lanka
1053,4,Daraluwa,7.359407,79.978233,North Western,Sri Lanka
1054,4,Deegalla,7.510205,80.029797,North Western,Sri Lanka
1055,4,Demataluwa,7.513976,80.258741,North Western,Sri Lanka
1056,4,Demuwatha,7.35,80.1667,North Western,Sri Lanka
1057,4,Diddeniya,7.685279,80.47286,North Western,Sri Lanka
1058,4,Digannewa,7.897218,80.101328,North Western,Sri Lanka
1059,4,Divullegoda,7.75,80.2,North Western,Sri Lanka
1060,4,Diyasenpura,7.8167,80.1833,North Western,Sri Lanka
1061,4,Dodangaslanda,7.5667,80.5333,North Western,Sri Lanka
1062,4,Doluwa,7.621516,80.418833,North Western,Sri Lanka
1063,4,Doragamuwa,7.5833,79.9333,North Western,Sri Lanka
1064,4,Doratiyawa,7.450628,80.380562,North Western,Sri Lanka
1065,4,Dunumadalawa,7.8,80.0833,North Western,Sri Lanka
1066,4,Dunuwilapitiya,7.3667,80.2,North Western,Sri Lanka
1067,4,Ehetuwewa,7.927568,80.332035,North Western,Sri Lanka
1068,4,Elibichchiya,7.313179,80.056935,North Western,Sri Lanka
1069,4,Embogama,7.9214,80.3608,North Western,Sri Lanka
1070,4,Etungahakotuwa,7.5167,79.9667,North Western,Sri Lanka
1071,4,Galadivulwewa,7.8,80.0833,North Western,Sri Lanka
1072,4,Galgamuwa,7.995468,80.267527,North Western,Sri Lanka
1073,4,Gallellagama,7.3,80.15,North Western,Sri Lanka
1074,4,Gallewa,7.9667,80.3333,North Western,Sri Lanka
1075,4,Ganegoda,7.5833,80,North Western,Sri Lanka
1076,4,Girathalana,7.9833,80.3833,North Western,Sri Lanka
1077,4,Gokaralla,7.6301,80.3775,North Western,Sri Lanka
1078,4,Gonawila,7.3167,80,North Western,Sri Lanka
1079,4,Halmillawewa,7.5953,79.9972,North Western,Sri Lanka
1080,4,Handungamuwa,7.3667,80.2,North Western,Sri Lanka
1081,4,Harankahawa,7.3,80.15,North Western,Sri Lanka
1082,4,Helamada,7.3167,80.2833,North Western,Sri Lanka
